time,ego_speed,lead_speed,distance,time_headway,acceleration
14.999999999999963,5.21944829077381,8.0,12.141991611017119,2.3554702687654037,0.646425723466258
15.099999999999962,5.285909255315266,8.0,12.42004678193976,2.3795708071088915,0.6646096454145551
15.199999999999962,5.353990620978084,8.0,12.691455856408254,2.400997679565973,0.6808136566281772
15.299999999999962,5.42350587790067,8.0,12.956056794310456,2.4198878390906864,0.695152569225861
15.399999999999961,5.494279537414664,8.0,13.213706206520413,2.436377226097001,0.7077365951399353
15.499999999999961,5.566146636186381,8.0,13.464278252778968,2.450599420923274,0.7186709877171704
15.59999999999996,5.6389522201754,8.0,13.707663589160347,2.4626845976433147,0.7280558398901995
15.69999999999996,5.712550820690163,8.0,13.943768367142809,2.472758736499648,0.73598600514763
15.79999999999996,5.78680593201178,8.0,14.17251328507379,2.480943055025904,0.7425511132161704
15.89999999999996,5.861589497749593,8.0,14.393832691872632,2.4873536214940293,0.7478356573781318
15.99999999999996,5.936781411216649,8.0,14.607673742097688,2.4921011182557105,0.7519191346705579
16.09999999999996,6.012269033604691,8.0,14.813995600976028,2.4952907265521396,0.7548762238804225
16.19999999999996,6.0879467325368095,8.0,15.01276869761557,2.4970221082429798,0.7567769893211783
16.29999999999996,6.163715442628802,8.0,15.203974024361912,2.4973894635287834,0.7576871009199255
16.399999999999963,6.23948224895193,8.0,15.387602480099048,2.4964816470398725,0.7576680632312787
16.499999999999964,6.315159993721183,8.0,15.563654255203858,2.4943823276070933,0.7567774476925351
16.599999999999966,6.390666906101867,8.0,15.732138255831757,2.491170179611183,0.7550691238068332
16.699999999999967,6.46592625470606,8.0,15.89307156522159,2.4869190960409373,0.7525934860419365
16.79999999999997,6.540866022117032,8.0,16.046478939750983,2.4816984153000448,0.7493976741097167
16.89999999999997,6.615418600615533,8.0,16.192392337539303,2.475573155418101,0.7455257849850112
16.99999999999997,6.689520508172331,8.0,16.330850477477753,2.4686042506755723,0.7410190755679762
17.099999999999973,6.7631121237042,8.0,16.461898426660525,2.4608487867777153,0.7359161553186947
17.199999999999974,6.836137440556144,8.0,16.585587214290115,2.452360231639348,0.7302531685194448
17.299999999999976,6.908543837163181,8.0,16.70197347023452,2.443188659600114,0.72406396607037
17.399999999999977,6.980281863854264,8.0,16.811119086518204,2.4333809675037488,0.7173802669108263
17.49999999999998,7.051305044783994,8.0,16.9130909001328,2.4229810815682438,0.7102318092972959
17.59999999999998,7.121569694010695,8.0,17.007960395654408,2.4120301543663287,0.7026464922670126
17.69999999999998,7.191034744779278,8.0,17.095803426253354,2.4005667515451097,0.6946505076858359
17.799999999999983,7.259661591111506,8.0,17.176699951775447,2.3886270281541617,0.6862684633222771
17.899999999999984,7.327413940853175,8.0,17.250733792664306,2.376244894636073,0.6775234974166898
17.999999999999986,7.394257679375765,8.0,17.31799239857901,2.363452172672337,0.6684373852258984
18.099999999999987,7.460160743178257,8.0,17.378566630641444,2.3502787411796784,0.6590306380249179
18.19999999999999,7.525093002682348,8.0,17.432550556323633,2.336752672824692,0.6493225950409098
18.29999999999999,7.5890261535605,8.0,17.480041256055415,2.3229003614738835,0.6393315087815217
18.39999999999999,7.651933615980848,8.0,17.521138640699377,2.3087466410270685,0.6290746242034807
18.499999999999993,7.7137904411956075,8.0,17.55594527910131,2.2943148960984465,0.6185682521475971
18.599999999999994,7.774573224940123,8.0,17.584566234981764,2.2796271650148983,0.6078278374451476
18.699999999999996,7.834260027147978,8.0,17.607108912487774,2.2647042355978813,0.596868022078552
18.799999999999997,7.892830297523627,8.0,17.62368290977298,2.2495657341857203,0.58570270375649
18.9,7.950264806547769,8.0,17.634399880020624,2.234230208339005,0.5743450902414161
19.0,8.006545581522278,8.0,17.639373399365866,2.218715203654378,0.5628077497450901
19.1,8.06165584729095,8.0,17.63871884121366,2.2030373350925236,0.5511026576867237
19.200000000000003,8.115579971299715,8.0,17.632553256484584,2.1872123532053096,0.5392412400876526
19.300000000000004,8.168303412685402,8.0,17.62099525935463,2.1712552056255094,0.5272344138568692
19.400000000000006,8.219812675105736,8.0,17.6041649180861,2.1551800941608965,0.5150926242033292
19.500000000000007,8.270095263045079,8.0,17.58218365057553,2.1390005278130455,0.5028258793934204
19.60000000000001,8.31913964135063,8.0,17.55517412427102,2.1227293720202134,0.4904437830554995
19.70000000000001,8.366935197772445,8.0,17.523260160135976,2.106378894403441,0.4779555642181672
19.80000000000001,8.413472208297884,8.0,17.486566640358745,2.089960807275554,0.46537010525438494
19.900000000000013,8.458741805086932,8.0,17.445219419528968,2.0734863071543064,0.4526959678904776
20.000000000000014,8.50273594682956,8.0,17.399345239020278,2.0569661115033244,0.43994141742627135
